timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday
2021-12-27 16:24:26,East US,Compute,73.0,121,8.71,97.57,1
2021-12-28 18:07:27,East US,Storage,,1087,19.33,98.15,1
2021-12-29 11:44:57,Central India,Storage,1172.0,1309,41.88,97.77,1
2021-12-30 23:15:07,East US,Compute,332.0,356,20.64,98.43,1
2021-12-31 12:01:20,Southeast Asia,Storage,769.0,908,37.4,98.72,1
2022-01-01 12:41:43,East US,Storage,1625.0,1907,59.82,97.8,0
2022-01-02 00:12:58,Southeast Asia,Compute,387.0,397,65.85,99.9,1
2022-01-03 00:34:23,West Europe,Storage,1925.0,2016,54.17,99.39,1
2022-01-04 23:32:03,Central India,Storage,243.0,507,6.55,98.54,0
2022-01-05 15:00:11,West Europe,Storage,742.0,811,18.5,98.2,0
2022-01-06 08:21:22,Central India,Compute,419.0,445,74.14,98.36,0
2022-01-07 05:02:04,Southeast Asia,Compute,91.0,186,16.86,99.31,1
2022-01-08 10:36:41,Southeast Asia,Storage,1674.0,1966,68.67,98.4,1
2022-01-09 12:11:15,West Europe,Compute,305.0,322,33.76,97.6,1
2022-01-10 14:06:14,West Europe,Storage,1752.0,1874,53.34,99.8,1
2022-01-11 16:23:49,Southeast Asia,Storage,1200.0,1361,23.15,97.5,1
2022-01-12 19:05:32,West Europe,Storage,877.0,1016,27.08,98.76,1
2022-01-13 07:24:51,Central India,Storage,1171.0,1349,23.98,,0
2022-01-14 07:03:37,East US,Compute,242.0,283,38.44,98.15,1
2022-01-15 14:37:35,Southeast Asia,Storage,746.0,930,24.37,98.93,1
2022-01-16 16:10:00,West Europe,Storage,339.0,441,9.24,99.65,0
2022-01-17 15:16:25,West Europe,Storage,1329.0,1607,30.22,99.52,1
2022-01-18 16:48:01,Central India,Compute,387.0,435,68.3,97.39,1
2022-01-19 12:01:04,Southeast Asia,Compute,197.0,244,15.57,99.49,0
2022-01-20 06:28:57,Southeast Asia,Compute,326.0,417,52.02,97.32,1
2022-01-21 06:52:25,Central India,Compute,275.0,301,46.12,97.08,0
2022-01-22 06:29:23,Central India,Compute,164.0,204,12.15,99.74,0
2022-01-23 15:08:46,Southeast Asia,Storage,644.0,890,26.81,99.89,0
2022-01-24 23:29:03,Southeast Asia,Compute,375.0,393,39.51,99.6,1
2022-01-25 00:15:19,Southeast Asia,Compute,432.0,527,80.79,99.61,1
2022-01-26 20:25:27,East US,Compute,68.0,84,6.05,99.75,0
2022-01-27 17:32:22,Central India,Compute,329.0,340,60.25,99.3,0
2022-01-28 23:37:14,Southeast Asia,Storage,157.0,286,5.53,98.03,1
2022-01-29 18:02:26,Central India,Storage,1177.0,1410,23.81,99.13,0
2022-01-30 06:59:15,East US,Compute,320.0,333,37.48,97.76,0
2022-01-31 22:55:03,Central India,Compute,221.0,253,40.65,98.15,1
2022-02-01 04:56:04,Southeast Asia,Storage,1893.0,2030,51.44,98.33,0
2022-02-02 17:33:19,Central India,Storage,1055.0,1312,50.85,99.91,1
2022-02-03 12:33:44,Central India,Storage,1534.0,1786,60.73,98.45,0
2022-02-04 05:57:33,West Europe,Compute,264.0,357,49.57,99.34,1
2022-02-05 11:54:34,Southeast Asia,Compute,95.0,159,7.8,99.08,1
2022-02-06 13:03:32,Southeast Asia,Compute,290.0,319,47.41,98.83,0
2022-02-07 01:29:26,Southeast Asia,Storage,867.0,951,15.11,98.91,0
2022-02-08 18:47:58,East US,Compute,110.0,149,21.6,98.7,1
2022-02-09 21:19:38,West Europe,Compute,150.0,183,29.09,97.38,1
2022-02-10 03:36:33,West Europe,Storage,953.0,1049,26.24,98.11,0
2022-02-11 13:54:44,Southeast Asia,Compute,332.0,380,43.26,99.84,1
2022-02-12 19:35:13,East US,Compute,190.0,238,20.73,98.98,1
2022-02-13 11:09:18,Southeast Asia,Storage,1958.0,2097,93.24,99.35,1
2022-02-14 07:58:45,East US,Storage,1461.0,1549,16.19,99.95,1
2022-02-15 00:14:47,Central India,Storage,1914.0,1972,45.85,99.05,0
2022-02-16 04:51:37,Southeast Asia,Compute,417.0,447,47.76,97.37,1
2022-02-17 08:11:42,Central India,Storage,638.0,932,7.82,98.94,0
2022-02-18 05:01:03,Central India,Compute,295.0,344,18.74,98.97,1
2022-02-19 15:58:02,Southeast Asia,Compute,410.0,460,23.0,99.07,1
2022-02-20 14:39:06,Southeast Asia,Compute,267.0,338,13.36,98.37,1
2022-02-21 05:07:09,West Europe,Storage,1663.0,1759,55.36,98.23,0
2022-02-22 15:33:57,Southeast Asia,Storage,1850.0,2000,43.58,98.89,0
2022-02-23 17:53:09,West Europe,Storage,703.0,894,14.62,99.24,1
2022-02-24 23:33:32,Southeast Asia,Storage,188.0,260,5.11,97.07,1
2022-02-25 17:57:47,Central India,Compute,238.0,338,29.37,99.24,1
2022-02-26 00:04:44,West Europe,Storage,501.0,778,7.1,97.54,1
2022-02-27 21:12:24,East US,Storage,1798.0,1896,20.9,97.87,0
2022-02-28 03:40:34,West Europe,Compute,447.0,534,63.55,97.79,0
2022-03-01 22:48:13,East US,Storage,187.0,470,2.13,99.48,1
2022-03-02 03:42:33,East US,Compute,167.0,259,27.46,98.04,1
2022-03-03 19:42:04,Central India,Compute,356.0,403,48.27,98.68,0
2022-03-04 21:45:32,Southeast Asia,Storage,489.0,700,15.07,99.29,0
2022-03-05 18:37:48,East US,Storage,1492.0,1740,31.14,97.82,0
2022-03-06 03:35:52,West Europe,Compute,218.0,258,22.39,99.43,1
2022-03-07 22:49:52,West Europe,Storage,1480.0,1650,48.1,97.05,0
2022-03-08 22:45:36,Southeast Asia,Storage,1724.0,1872,76.82,97.5,1
2022-03-09 08:40:19,Central India,Storage,1348.0,1440,60.02,99.13,1
2022-03-10 03:06:53,West Europe,Compute,277.0,296,35.0,97.98,1
2022-03-11 06:42:08,East US,Compute,430.0,513,46.51,99.07,1
2022-03-12 20:08:52,Central India,Compute,233.0,332,33.57,99.28,1
2022-03-13 12:24:23,Southeast Asia,Storage,1305.0,1463,39.39,99.72,0
2022-03-14 19:09:57,Central India,Compute,235.0,275,18.86,98.59,0
2022-03-15 06:22:12,Southeast Asia,Storage,696.0,819,27.19,97.14,1
2022-03-16 13:31:20,East US,Compute,272.0,320,36.18,99.31,0
2022-03-17 03:34:33,East US,Storage,1869.0,2056,34.75,99.64,1
2022-03-18 05:06:10,Central India,Compute,100.0,141,6.0,99.08,0
2022-03-19 05:29:39,Central India,Compute,284.0,347,27.45,99.32,1
2022-03-20 12:15:01,Central India,Compute,404.0,458,25.45,97.84,0
2022-03-21 00:41:16,Central India,Compute,274.0,318,40.67,97.56,0
2022-03-22 02:37:18,West Europe,Storage,1117.0,1400,54.88,98.43,0
2022-03-23 08:39:06,East US,Storage,1838.0,2005,84.36,97.86,1
2022-03-24 07:43:06,East US,Compute,428.0,521,52.18,98.71,1
2022-03-25 23:20:54,East US,Storage,716.0,954,20.67,99.05,0
2022-03-26 21:58:08,Central India,Storage,286.0,492,10.12,97.73,1
2022-03-27 22:10:27,Central India,Compute,106.0,140,6.63,98.56,0
2022-03-28 02:15:58,East US,Compute,108.0,124,7.46,97.01,0
2022-03-29 18:33:54,West Europe,Compute,127.0,143,11.84,97.13,1
2022-03-30 03:37:55,West Europe,Compute,346.0,397,21.17,,1
2022-03-31 21:41:00,East US,Compute,439.0,461,77.5,99.81,0
2022-04-01 23:36:58,Southeast Asia,Storage,1596.0,1853,65.35,98.39,1
2022-04-02 14:19:23,Central India,Storage,501.0,612,22.92,99.03,1
2022-04-03 19:53:51,Southeast Asia,Compute,388.0,452,64.95,99.88,1
2022-04-04 12:16:14,West Europe,Storage,533.0,598,13.73,97.26,0
2022-04-05 06:09:25,Southeast Asia,Compute,183.0,248,23.87,98.54,1
2022-04-06 15:14:52,Southeast Asia,Storage,443.0,600,18.85,98.46,0
2022-04-07 05:31:48,Central India,Storage,1399.0,1688,28.48,99.11,1
2022-04-08 01:07:15,Central India,Storage,1435.0,1678,61.24,98.8,1
2022-04-09 19:24:57,West Europe,Compute,110.0,126,9.13,98.63,0
2022-04-10 16:33:47,Central India,Storage,1607.0,1744,35.7,97.8,1
2022-04-11 11:36:37,Southeast Asia,Storage,1316.0,1450,36.39,99.88,0
2022-04-12 17:39:33,Southeast Asia,Compute,204.0,224,31.8,98.78,1
2022-04-13 08:47:10,Southeast Asia,Compute,202.0,300,24.25,98.16,1
2022-04-14 10:48:23,Southeast Asia,Compute,51.0,64,4.49,99.48,0
2022-04-15 03:33:53,Southeast Asia,Storage,1914.0,2132,46.52,97.17,1
2022-04-16 12:19:55,Southeast Asia,Storage,124.0,407,2.1,97.35,1
2022-04-17 16:26:39,East US,Storage,631.0,766,11.89,98.17,1
2022-04-18 03:15:10,Southeast Asia,Storage,324.0,594,5.82,99.86,1
2022-04-19 03:38:25,Central India,Storage,1891.0,2135,76.44,,1
2022-04-20 12:30:41,West Europe,Compute,266.0,330,31.19,97.06,0
2022-04-21 12:47:39,West Europe,Storage,1111.0,1220,19.32,99.53,0
2022-04-22 00:09:24,West Europe,Compute,316.0,375,49.12,97.86,0
2022-04-23 18:22:11,Central India,Compute,304.0,327,56.96,97.82,1
2022-04-24 10:26:49,East US,Compute,260.0,329,28.1,99.47,1
2022-04-25 05:17:27,East US,Compute,212.0,277,16.07,97.27,0
2022-04-26 01:03:43,East US,Storage,261.0,315,13.02,,1
2022-04-27 23:29:08,West Europe,Storage,1042.0,1294,38.15,98.9,1
2022-04-28 08:37:45,Central India,Compute,78.0,137,10.64,99.6,0
2022-04-29 12:31:07,East US,Storage,1232.0,1365,20.11,99.15,1
2022-04-30 11:31:27,West Europe,Storage,1909.0,2172,53.44,97.85,1
2022-05-01 07:40:51,Central India,Compute,106.0,200,20.72,98.29,0
2022-05-02 21:39:33,Southeast Asia,Storage,376.0,512,8.39,98.14,0
2022-05-03 08:10:40,Southeast Asia,Storage,295.0,528,10.09,97.63,0
2022-05-04 00:37:20,Southeast Asia,Compute,422.0,450,23.56,98.54,1
2022-05-05 10:41:31,East US,Storage,1727.0,1874,71.74,99.48,0
2022-05-06 05:32:20,Southeast Asia,Storage,1179.0,1261,13.88,98.47,0
2022-05-07 07:25:47,Central India,Storage,801.0,1031,34.86,97.24,1
2022-05-08 06:13:10,Southeast Asia,Storage,251.0,353,3.82,98.12,1
2022-05-09 04:47:40,Southeast Asia,Compute,397.0,476,61.07,99.18,1
2022-05-10 17:32:09,Southeast Asia,Storage,540.0,788,23.86,99.78,0
2022-05-11 16:38:50,East US,Storage,746.0,861,29.48,98.23,1
2022-05-12 07:33:12,East US,Storage,255.0,548,4.67,97.51,0
2022-05-13 13:26:37,East US,Compute,195.0,242,38.87,97.71,0
2022-05-14 22:47:12,Central India,Storage,320.0,590,7.1,98.44,1
2022-05-15 09:37:02,West Europe,Compute,467.0,563,37.39,99.9,1
2022-05-16 21:06:38,West Europe,Compute,478.0,555,58.68,98.31,0
2022-05-17 09:45:35,Central India,Storage,1598.0,1698,31.29,99.58,0
2022-05-18 15:47:42,Central India,Storage,1341.0,1586,37.15,97.98,0
2022-05-19 13:51:18,Central India,Storage,1951.0,2179,91.08,99.4,1
2022-05-20 11:29:03,Central India,Compute,422.0,510,72.36,99.14,0
2022-05-21 00:05:03,West Europe,Storage,1143.0,1291,34.38,98.09,1
2022-05-22 01:53:31,West Europe,Storage,680.0,811,10.5,98.01,1
2022-05-23 07:26:42,Southeast Asia,Compute,228.0,274,12.24,99.09,1
2022-05-24 09:58:58,Central India,Compute,289.0,369,53.51,97.88,0
2022-05-25 19:37:09,East US,Compute,496.0,594,69.56,99.54,0
2022-05-26 00:02:35,West Europe,Compute,494.0,594,43.17,98.16,0
2022-05-27 10:13:41,Central India,Storage,430.0,723,17.44,99.94,0
2022-05-28 00:18:46,Central India,Compute,273.0,342,51.09,99.14,0
2022-05-29 05:40:29,East US,Compute,196.0,220,10.36,99.52,1
2022-05-30 07:09:12,Central India,Compute,,173,17.69,99.46,1
2022-05-31 08:41:39,Central India,Compute,224.0,306,15.08,98.79,1
2022-06-01 15:31:05,West Europe,Storage,303.0,411,4.53,97.28,1
2022-06-02 21:11:35,West Europe,Storage,821.0,1033,20.21,99.77,1
2022-06-03 11:15:18,Central India,Storage,1700.0,1957,44.7,98.03,1
2022-06-04 11:57:10,Southeast Asia,Storage,1716.0,1920,45.16,99.88,0
2022-06-05 12:38:54,East US,Storage,1422.0,1529,26.37,99.21,1
2022-06-06 03:34:59,Southeast Asia,Storage,1756.0,1811,27.09,98.6,0
2022-06-07 04:17:37,East US,Compute,479.0,540,92.95,97.49,0
2022-06-08 14:32:06,Central India,Compute,,311,19.3,97.57,1
2022-06-09 23:48:15,Central India,Compute,143.0,239,7.27,98.4,0
2022-06-10 05:44:14,West Europe,Compute,172.0,226,17.13,99.91,0
2022-06-11 00:35:27,West Europe,Storage,1053.0,1330,24.87,98.25,0
2022-06-12 11:05:00,East US,Storage,1013.0,1288,27.94,97.21,1
2022-06-13 05:38:56,East US,Storage,926.0,1059,21.78,98.65,1
2022-06-14 20:16:12,Southeast Asia,Storage,1071.0,1179,43.61,97.26,1
2022-06-15 14:05:04,Central India,Compute,128.0,210,6.85,97.04,0
2022-06-16 06:19:07,Southeast Asia,Compute,64.0,160,6.97,98.82,1
2022-06-17 14:35:12,Central India,Compute,133.0,226,23.33,98.34,1
2022-06-18 15:15:13,Central India,Compute,105.0,151,15.31,97.93,1
2022-06-19 22:55:18,Southeast Asia,Compute,204.0,247,20.36,98.68,1
2022-06-20 16:21:14,West Europe,Storage,195.0,409,9.41,99.76,0
2022-06-21 08:29:38,Southeast Asia,Compute,281.0,300,51.78,97.64,1
2022-06-22 01:06:05,Southeast Asia,Compute,73.0,149,6.39,98.42,0
2022-06-23 03:13:30,East US,Storage,1045.0,1107,25.6,98.56,1
2022-06-24 04:38:52,East US,Compute,434.0,468,56.34,98.87,0
2022-06-25 09:42:27,East US,Storage,476.0,645,14.78,97.11,1
2022-06-26 07:02:23,Southeast Asia,Storage,709.0,825,22.15,97.8,0
2022-06-27 06:34:08,Southeast Asia,Storage,334.0,503,15.53,99.59,1
2022-06-28 17:02:29,West Europe,Compute,289.0,387,57.71,99.72,0
2022-06-29 03:35:59,East US,Storage,845.0,1049,38.48,98.27,1
2022-06-30 21:28:15,East US,Compute,277.0,295,26.05,97.09,1
2022-07-01 10:22:39,West Europe,Storage,638.0,783,18.29,99.77,1
2022-07-02 16:38:21,West Europe,Compute,332.0,409,60.49,98.22,1
2022-07-03 09:42:20,East US,Compute,90.0,175,8.01,99.69,0
2022-07-04 21:36:36,Southeast Asia,Storage,1212.0,1386,43.36,99.82,1
2022-07-05 07:00:29,East US,Storage,1036.0,1169,25.37,98.36,0
2022-07-06 19:49:42,West Europe,Storage,1363.0,1527,21.09,98.99,0
2022-07-07 15:37:01,Southeast Asia,Storage,998.0,1064,31.19,99.32,1
2022-07-08 06:56:33,Central India,Compute,65.0,123,6.51,98.65,1
2022-07-09 11:38:04,West Europe,Compute,430.0,446,47.31,97.1,1
2022-07-10 13:52:21,East US,Storage,940.0,1124,9.89,97.29,0
2022-07-11 05:17:31,Southeast Asia,Storage,1000.0,1088,25.93,98.33,0
2022-07-12 09:58:18,Central India,Compute,498.0,558,53.01,97.82,1
2022-07-13 16:11:51,East US,Storage,578.0,646,24.78,97.49,0
2022-07-14 21:22:21,East US,Storage,,1812,69.98,97.56,0
2022-07-15 06:36:43,East US,Compute,373.0,398,35.38,97.84,1
2022-07-16 01:18:48,Central India,Compute,69.0,85,3.54,97.97,1
2022-07-17 16:20:08,West Europe,Storage,861.0,1025,22.28,98.6,0
2022-07-18 22:36:04,Southeast Asia,Storage,1239.0,1473,,97.79,0
2022-07-19 22:18:21,Southeast Asia,Compute,242.0,282,21.39,98.25,1
2022-07-20 14:44:21,Central India,Storage,553.0,746,24.81,97.65,0
2022-07-21 09:28:20,Central India,Compute,151.0,233,22.03,97.46,0
2022-07-22 09:37:48,West Europe,Compute,493.0,587,38.27,99.0,0
2022-07-23 09:14:27,Central India,Storage,272.0,552,5.16,99.95,0
2022-07-24 13:11:25,West Europe,Compute,58.0,82,5.61,99.35,1
2022-07-25 13:17:50,West Europe,Storage,1000.0,1189,27.07,98.57,1
2022-07-26 08:03:32,Central India,Compute,333.0,428,21.63,97.46,1
2022-07-27 05:59:53,West Europe,Compute,113.0,167,14.8,98.65,1
2022-07-28 13:56:59,East US,Compute,129.0,172,12.15,97.32,1
2022-07-29 10:03:30,Central India,Compute,475.0,558,75.0,97.81,0
2022-07-30 11:29:53,Central India,Storage,1187.0,1442,22.56,99.97,0
2022-07-31 15:34:10,Central India,Compute,346.0,441,67.71,99.32,0
2022-08-01 10:13:23,Central India,Compute,50.0,114,7.5,98.44,1
2022-08-02 14:41:58,East US,Storage,345.0,573,17.24,97.07,0
2022-08-03 04:05:41,East US,Storage,714.0,851,14.48,99.3,0
2022-08-04 07:57:06,Central India,Storage,848.0,1017,13.51,99.63,0
2022-08-05 20:08:03,Central India,Storage,745.0,933,16.15,98.39,1
2022-08-06 15:08:33,Central India,Storage,575.0,871,22.79,97.48,0
2022-08-07 21:49:52,Central India,Storage,194.0,354,4.03,97.66,0
2022-08-08 13:42:02,West Europe,Compute,476.0,491,75.97,98.77,1
2022-08-09 05:02:12,Central India,Compute,135.0,229,21.21,97.05,1
2022-08-10 20:06:35,East US,Compute,445.0,493,40.46,98.67,1
2022-08-11 19:52:37,Southeast Asia,Compute,116.0,144,10.39,97.59,0
2022-08-12 15:28:48,Central India,Compute,,405,,97.66,0
2022-08-13 16:42:27,Central India,Compute,121.0,167,16.33,98.75,1
2022-08-14 09:41:53,Central India,Compute,247.0,342,40.86,99.03,1
2022-08-15 19:37:09,Central India,Storage,892.0,1105,21.46,98.66,1
2022-08-16 21:47:30,Central India,Compute,182.0,238,31.07,98.95,0
2022-08-17 03:43:03,West Europe,Storage,1934.0,2078,,97.46,0
2022-08-18 11:47:31,East US,Storage,130.0,228,2.52,99.75,1
2022-08-19 16:54:09,West Europe,Compute,189.0,282,32.56,98.58,0
2022-08-20 13:50:15,East US,Storage,521.0,597,9.33,99.58,1
2022-08-21 13:05:41,Southeast Asia,Storage,715.0,938,9.38,98.58,1
2022-08-22 15:40:16,Southeast Asia,Storage,297.0,558,8.67,99.59,0
2022-08-23 01:27:08,Central India,Compute,100.0,188,15.27,98.35,0
2022-08-24 05:54:38,Central India,Storage,287.0,461,5.94,97.04,0
2022-08-25 09:17:38,East US,Compute,132.0,183,23.34,99.87,0
2022-08-26 15:56:24,Central India,Compute,327.0,423,43.32,99.02,0
2022-08-27 00:19:57,West Europe,Storage,1968.0,2064,53.41,97.68,1
2022-08-28 04:40:19,Central India,Compute,104.0,183,7.54,98.89,0
2022-08-29 17:30:17,East US,Storage,649.0,787,20.48,98.27,0
2022-08-30 19:17:28,West Europe,Storage,232.0,508,10.98,97.73,1
2022-08-31 20:09:13,Central India,Storage,1318.0,1407,36.18,99.54,0
2022-09-01 09:01:58,Central India,Storage,1361.0,1482,59.4,98.6,1
2022-09-02 16:15:25,Central India,Compute,425.0,523,59.87,99.95,0
2022-09-03 04:45:47,West Europe,Storage,104.0,334,4.46,99.69,1
2022-09-04 17:14:20,Central India,Storage,1885.0,1946,,98.42,0
2022-09-05 07:37:55,Central India,Compute,334.0,409,46.2,98.16,0
2022-09-06 22:14:10,Southeast Asia,Compute,106.0,200,10.23,98.45,0
2022-09-07 01:59:32,Southeast Asia,Compute,169.0,239,30.13,98.23,0
2022-09-08 17:46:29,Southeast Asia,Storage,394.0,473,5.39,99.57,1
2022-09-09 18:24:39,West Europe,Compute,116.0,163,17.4,99.5,0
2022-09-10 07:57:18,Central India,Storage,221.0,495,3.44,99.62,0
2022-09-11 12:42:31,Central India,Storage,1486.0,1553,21.22,97.48,1
2022-09-12 06:04:12,East US,Storage,117.0,393,4.19,98.53,0
2022-09-13 03:39:23,Southeast Asia,Compute,398.0,427,24.65,99.18,0
2022-09-14 15:10:00,West Europe,Storage,653.0,879,15.69,97.89,0
2022-09-15 16:09:50,East US,Storage,390.0,473,5.17,99.53,1
2022-09-16 02:32:47,Central India,Storage,1543.0,1661,47.25,97.25,0
2022-09-17 23:43:58,East US,Compute,100.0,110,14.41,97.4,1
2022-09-18 08:44:34,Central India,Compute,478.0,505,61.21,99.88,0
2022-09-19 15:02:48,Central India,Storage,1265.0,1354,41.13,99.45,0
2022-09-20 19:02:30,East US,Compute,360.0,390,39.9,97.59,0
2022-09-21 06:31:44,Southeast Asia,Compute,97.0,143,12.18,97.26,0
2022-09-22 22:02:33,East US,Compute,314.0,373,60.62,98.14,1
2022-09-23 08:27:23,Central India,Storage,1723.0,1786,57.64,97.24,0
2022-09-24 09:47:39,Central India,Compute,493.0,515,90.67,98.85,1
2022-09-25 03:21:08,Central India,Storage,200.0,307,6.28,98.4,0
2022-09-26 23:03:49,East US,Compute,151.0,242,17.89,97.51,0
2022-09-27 16:49:13,East US,Compute,467.0,482,51.27,98.7,0
2022-09-28 21:15:29,East US,Compute,50.0,131,3.77,97.22,0
2022-09-29 07:50:47,West Europe,Compute,496.0,536,42.59,98.18,0
2022-09-30 08:58:12,West Europe,Compute,492.0,587,32.62,99.26,0
2022-10-01 11:12:25,Central India,Compute,171.0,222,12.17,99.9,1
2022-10-02 06:26:57,West Europe,Storage,1808.0,1992,41.94,98.1,1
2022-10-03 18:49:28,Central India,Compute,72.0,126,9.89,99.97,1
2022-10-04 16:51:01,East US,Compute,247.0,294,35.38,98.66,1
2022-10-05 21:40:23,Central India,Compute,500.0,567,55.46,99.05,0
2022-10-06 03:28:36,Central India,Storage,1096.0,1222,41.17,98.53,1
2022-10-07 21:10:04,Central India,Storage,790.0,1087,36.86,99.75,1
2022-10-08 21:33:15,West Europe,Storage,760.0,816,30.86,99.44,1
2022-10-09 00:43:51,West Europe,Storage,1691.0,1743,25.93,98.26,0
2022-10-10 13:00:11,Southeast Asia,Storage,1250.0,1542,22.11,98.07,1
2022-10-11 04:22:38,West Europe,Compute,419.0,509,78.06,99.13,0
2022-10-12 12:37:39,West Europe,Compute,470.0,553,64.91,97.65,1
2022-10-13 17:08:38,Central India,Compute,283.0,353,41.32,99.78,1
2022-10-14 12:59:22,Central India,Compute,163.0,217,15.85,97.08,0
2022-10-15 10:09:43,West Europe,Compute,278.0,351,55.58,97.23,0
2022-10-16 13:43:23,Southeast Asia,Storage,1649.0,1750,64.47,97.22,1
2022-10-17 13:07:19,East US,Compute,129.0,161,11.75,97.42,1
2022-10-18 23:25:37,East US,Compute,453.0,518,69.15,97.12,1
2022-10-19 23:47:33,West Europe,Storage,1291.0,1499,16.35,99.92,0
2022-10-20 02:08:51,Central India,Storage,252.0,479,6.31,99.18,0
2022-10-21 12:48:06,West Europe,Storage,613.0,830,29.62,97.9,0
2022-10-22 03:52:16,Central India,Compute,114.0,182,14.7,97.57,0
2022-10-23 01:41:54,West Europe,Compute,498.0,530,84.21,98.84,1
2022-10-24 05:40:12,Southeast Asia,Compute,126.0,160,25.1,99.05,1
2022-10-25 09:43:26,West Europe,Storage,1239.0,1538,49.34,99.15,1
2022-10-26 17:54:05,Central India,Compute,478.0,505,73.13,97.42,1
2022-10-27 06:27:13,West Europe,Storage,1993.0,2285,86.25,97.04,0
2022-10-28 20:53:40,Southeast Asia,Compute,407.0,473,33.61,97.77,1
2022-10-29 07:49:14,West Europe,Storage,1001.0,1287,23.78,98.08,1
2022-10-30 04:26:04,East US,Storage,1978.0,2200,67.15,99.21,0
2022-10-31 16:08:09,East US,Compute,309.0,400,25.63,97.01,0
2022-11-01 19:38:47,East US,Compute,424.0,477,39.52,99.03,0
2022-11-02 00:46:52,Central India,Storage,1189.0,1480,57.34,97.69,0
2022-11-03 14:09:24,Central India,Compute,56.0,127,9.59,98.15,1
2022-11-04 00:54:11,Central India,Storage,1666.0,1774,80.4,99.06,1
2022-11-05 22:23:51,Southeast Asia,Compute,375.0,410,65.59,98.6,0
2022-11-06 06:30:28,West Europe,Storage,1009.0,1293,46.79,99.25,1
2022-11-07 22:15:04,Southeast Asia,Compute,362.0,379,47.61,97.17,0
2022-11-08 17:47:27,Southeast Asia,Compute,393.0,468,67.87,97.21,0
2022-11-09 05:53:58,West Europe,Storage,756.0,998,22.29,97.36,1
2022-11-10 02:27:10,West Europe,Compute,283.0,326,48.82,99.27,0
2022-11-11 20:44:00,East US,Storage,943.0,997,25.22,99.67,0
2022-11-12 15:26:38,Southeast Asia,Compute,311.0,325,59.1,98.43,0
2022-11-13 02:26:15,West Europe,Compute,134.0,192,19.99,97.7,0
2022-11-14 08:17:54,West Europe,Storage,737.0,875,16.72,97.07,0
2022-11-15 08:29:35,West Europe,Compute,457.0,522,62.13,97.02,1
2022-11-16 23:49:00,East US,Storage,,1914,46.33,98.49,0
2022-11-17 21:24:50,Southeast Asia,Compute,405.0,460,62.15,98.02,0
2022-11-18 15:39:18,West Europe,Compute,57.0,135,11.03,97.56,1
2022-11-19 14:48:43,Central India,Compute,419.0,509,71.09,99.64,0
2022-11-20 14:16:52,Southeast Asia,Storage,1859.0,1949,20.75,98.05,0
2022-11-21 15:15:36,Southeast Asia,Compute,369.0,403,38.31,99.1,0
2022-11-22 07:28:48,West Europe,Compute,287.0,341,39.05,97.32,0
2022-11-23 03:03:41,Southeast Asia,Storage,1920.0,2011,43.09,98.05,1
2022-11-24 03:43:44,Southeast Asia,Storage,1499.0,1564,51.8,98.28,0
2022-11-25 06:03:05,Southeast Asia,Compute,431.0,502,68.67,97.24,0
2022-11-26 17:19:59,West Europe,Compute,111.0,190,9.45,98.82,0
2022-11-27 21:10:27,West Europe,Compute,313.0,403,44.3,99.78,1
2022-11-28 15:02:24,East US,Storage,1104.0,1187,28.89,99.15,0
2022-11-29 12:35:04,East US,Storage,647.0,767,21.45,98.45,1
2022-11-30 10:24:15,Central India,Compute,488.0,538,49.18,97.71,0
2022-12-01 22:35:09,West Europe,Storage,195.0,259,5.3,97.33,1
2022-12-02 17:06:42,Southeast Asia,Compute,131.0,165,22.25,99.21,1
2022-12-03 07:17:56,West Europe,Compute,265.0,362,36.31,98.15,0
2022-12-04 04:09:32,East US,Compute,97.0,191,8.02,99.03,0
2022-12-05 11:49:22,West Europe,Storage,1900.0,1986,55.69,98.75,0
2022-12-06 16:46:38,East US,Storage,1474.0,1605,24.07,97.18,1
2022-12-07 09:40:45,Southeast Asia,Compute,240.0,316,16.93,99.8,1
2022-12-08 13:20:43,East US,Storage,1340.0,1437,21.71,99.05,1
2022-12-09 14:57:28,Southeast Asia,Compute,70.0,159,6.51,98.81,0
2022-12-10 22:25:55,Central India,Compute,96.0,167,11.16,97.11,1
2022-12-11 13:42:45,West Europe,Compute,359.0,428,27.85,97.7,0
2022-12-12 07:05:26,Southeast Asia,Storage,704.0,862,17.64,98.49,1
2022-12-13 19:59:27,West Europe,Compute,349.0,431,28.66,99.78,0
2022-12-14 00:19:06,Central India,Storage,1143.0,1202,37.22,99.47,0
2022-12-15 11:33:28,West Europe,Compute,352.0,433,55.71,97.53,0
2022-12-16 22:34:42,Central India,Storage,391.0,668,16.75,97.34,1
2022-12-17 03:10:18,West Europe,Storage,1137.0,1239,21.93,99.1,0
2022-12-18 19:32:21,Central India,Compute,331.0,353,17.16,97.55,0
2022-12-19 11:12:13,East US,Compute,65.0,112,3.52,99.76,0
2022-12-20 05:48:04,Southeast Asia,Compute,272.0,305,35.36,98.15,1
2022-12-21 12:31:55,West Europe,Compute,486.0,542,65.65,97.07,0
2022-12-22 04:08:20,East US,Storage,122.0,361,5.0,,1
2022-12-23 18:54:41,Central India,Storage,1275.0,1373,33.93,98.8,1
2022-12-24 19:03:39,East US,Storage,808.0,940,12.81,99.52,1
